Date	EAN	SKU	Machine Type	SN Machine	SN Box	Country ("Free")		Client			Date				Sort
17.01.2018 09:29:21	7615400218110	7522818	TASKI swingo XP-R	3621	5X38481613001600	GBRCH03
17.01.2018 10:00:47	7615400224425		Swingobot 2000	221	5X3848160F001600	INTELLIBOT
17.01.2018 12:27:23	7615400218110	7522818	TASKI swingo XP-R	3622	5X3848150D000700	GBRCH03
17.01.2018 12:58:49	7615400224425		Swingobot 2000	222	5X26350919000A00	INTELLIBOT
17.01.2018 15:25:36	7615400218110	7522818	TASKI swingo XP-R	3623	5X26350706001400	GBRCH03
18.01.2018 07:05:59	7615400204069	7518366	TASKI swingo 455 B	27287	5X38481505000500	GBRCH03
18.01.2018 07:08:58	7615400204069	7518366	TASKI swingo 455 B	27287	5X38481505000500	GBRCH03
18.01.2018 07:29:14	7615400204069	7518366	TASKI swingo 455 B	27288	5X38481509000600	GBRCH03
18.01.2018 08:08:14	7615400204069	7518366	TASKI swingo 455 B	27290	5X3848160C001900	GBRCH03
18.01.2018 09:18:39	7615400218110	7522818	TASKI swingo XP-R	3624	5X3848150E000400	GBRCH03
18.01.2018 09:25:08	7615400224425		Swingobot 2000	223	5X3848150B000300	INTELLIBOT
18.01.2018 10:30:52	7615400204069	7518366	TASKI swingo 455 B	27291	5X26340301000D00	GBRCH03
18.01.2018 10:27:49	7615400204069	7518366	TASKI swingo 455 B	27289	5X38481015000C00	GBRCH03
18.01.2018 11:19:31	7615400218110	7522818	TASKI swingo XP-R	3625	5X26350212001700	GBRCH03
18.01.2018 13:15:29	7615400202225	7515882	TASKI swingo 1650	11330	5X2635020A001600	GBRCH03
18.01.2018 14:16:03	7615400202225	7515882	TASKI swingo 1650	11331	5X3848150F000300	GBRCH03
18.01.2018 15:16:59	7615400218110	7522818	TASKI swingo XP-R	3626	5X38481505000600	GBRCH03
18.01.2018 16:41:00	7615400202225	7515882	TASKI swingo 1650	11332	5X2634030C000D00	GBRCH03
18.01.2018 16:41:00	7615400202225	7515882	TASKI swingo 1650	11332	5X2634030C000D00	GBRCH03
19.01.2018 08:14:25	7615400202225	7515882	TASKI swingo 1650	11333	5X38481515000800	GBRCH03
19.01.2018 08:33:24	7615400224425		Swingobot 2000	224	5X26350714000B00	INTELLIBOT
19.01.2018 08:33:23	7615400220397	7523529	TASKI swingo 955 B Power	59528	5X26350104000300	GBRCH03
19.01.2018 09:19:21	7615400218110	7522818	TASKI swingo XP-R	3627	5X38481504000500	GBRCH03
19.01.2018 09:47:06	7615400202225	7515882	TASKI swingo 1650	11334	5X26350101000800	GBRCH03
19.01.2018 10:13:48	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	3111	5X38481011000300	FIN
19.01.2018 10:14:29	7615400220397	7523529	TASKI swingo 955 B Power	59529	5X2635010C000600	GBRCH03
19.01.2018 10:29:48	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59266	5X26350105001200	FIN
19.01.2018 10:27:44	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	59206	5X2635060E000600	FIN
19.01.2018 10:47:31	7615400224418		Swingobot 2000	225	5X3848150E000600	INTELLIBOT
19.01.2018 11:34:52	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	59039	5X2635070D000300	FIN
19.01.2018 11:45:07	7615400502721	8004740	TASKI swingo 2500	12472	5X38481107000600	FIN
19.01.2018 12:57:14	7615400220397	7523529	TASKI swingo 955 B Power	59530	5X26350102000500	GBRCH03
19.01.2018 13:04:51	7615400220397	7523529	TASKI swingo 955 B Power	59531	5X26350210001600	GBRCH03
19.01.2018 13:23:09	7615400220397	7523529	TASKI swingo 955 B Power	59532	5X26350206001600	GBRCH03
19.01.2018 14:06:30	7615400202225	7515882	TASKI swingo 1650	11335	5X2635020C001300	GBRCH03
19.01.2018 14:25:58	7615400202676	7516823	TASKI swingo 755 B Economy	59576	5X38481512000500	GBRCH03
19.01.2018 14:41:15	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59504	5X38481506000500	MONTAGE
19.01.2018 15:12:38	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59506	5X38481019000600	MONTAGE
19.01.2018 15:12:38	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59506	5X38481019000600	MONTAGE
19.01.2018 15:13:38	7615400202225	7515882	TASKI swingo 1650	11336	5X26350115000C00	GBRCH03
19.01.2018 15:35:52	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59676	5X38481115000300	MONTAGE
22.01.2018 06:53:43	7615400202676	7516823	TASKI swingo 755 B Economy	59577	5X26350718000D00	GBRCH03
22.01.2018 07:10:48	7615400202676	7516823	TASKI swingo 755 B Economy	59578	5X3848110C000500	GBRCH03
22.01.2018 07:15:45	7615400202225	7515882	TASKI swingo 1650	11337	5X38481510000000	GBRCH03
22.01.2018 07:17:59	7615400202676	7516823	TASKI swingo 755 B Economy	59579	5X38481518000600	GBRCH03
22.01.2018 07:30:07	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59677	5X38481109000600	MONTAGE
22.01.2018 07:28:20	7615400202676	7516823	TASKI swingo 755 B Economy	59580	5X08501309001200	GBRCH03
22.01.2018 07:34:36	7615400202676	7516823	TASKI swingo 755 B Economy	59581	5X38481002000500	GBRCH03
22.01.2018 07:44:38	7615400220397	7523529	TASKI swingo 955 B Power	59533	5X2635010A000800	GBRCH03
22.01.2018 07:52:05	7615400220397	7523529	TASKI swingo 955 B Power	59534	5X26350214001400	GBRCH03
22.01.2018 07:59:25	7615400220397	7523529	TASKI swingo 955 B Power	59535	5X38481519000F00	GBRCH03
22.01.2018 08:07:01	7615400220397	7523529	TASKI swingo 955 B Power	59536	5X26350113000000	GBRCH03
22.01.2018 08:14:51	7615400224418		Swingobot 2000	226	5X26350108000800	INTELLIBOT
22.01.2018 08:25:54	7615400220397	7523529	TASKI swingo 955 B Power	59537	5X26350119000C00	GBRCH03
22.01.2018 08:27:34	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59499	5X38481510000800	MONTAGE
22.01.2018 08:29:59	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59501	5X38481609001800	MONTAGE
22.01.2018 08:54:49	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59502	5X38481018000500	MONTAGE
22.01.2018 09:06:41	7615400202676	7516823	TASKI swingo 755 B Economy	59582	5X2635070E000600	GBRCH03
22.01.2018 09:13:26	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59500	5X26350105000A00	MONTAGE
22.01.2018 09:15:31	7615400202676	7516823	TASKI swingo 755 B Economy	59583	5X2635020C001800	GBRCH03
22.01.2018 09:22:51	7615400202676	7516823	TASKI swingo 755 B Economy	59584	5X38481511000400	GBRCH03
22.01.2018 09:29:16	7615400203895	7518096	TASKI swingo 4000	10890	5X38481115001700	FIN
22.01.2018 09:31:16	7615400202676	7516823	TASKI swingo 755 B Economy	59585	5X3848100B000C00	GBRCH03
22.01.2018 09:37:36	7615400202676	7516823	TASKI swingo 755 B Economy	59586	5X38481911000800	GBRCH03
22.01.2018 09:46:18	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59507	5X3848150D000500	MONTAGE
22.01.2018 09:43:54	7615400202676	7516823	TASKI swingo 755 B Economy	59587	5X38481012000C00	GBRCH03
22.01.2018 10:15:08	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59505	5X38481419000D00	MONTAGE
22.01.2018 10:25:39	7615400224418		Swingobot 2000	227	5X2635010F000200	INTELLIBOT
22.01.2018 10:37:16	7615400202676	7516823	TASKI swingo 755 B Economy	59588	5X26350111000000	GBRCH03
22.01.2018 11:03:44	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59503	5X26350411000100	MONTAGE
22.01.2018 11:26:27	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	59497	5X38481015000500	MONTAGE
23.01.2018 09:33:02	7615400202737	7516829	TASKI swingo 1255 B Power	59466	5X38481515000400	GBRCH03
23.01.2018 09:56:13	7615400224418		Swingobot 2000	228	5X26350213001800	INTELLIBOT
23.01.2018 10:54:54	7615400202737	7516829	TASKI swingo 1255 B Power	59468	5X26350101000D00	GBRCH03
23.01.2018 11:21:44	7615400203895	7518096	TASKI swingo 4000	10909	5X2635010B001800	FIN
23.01.2018 12:58:18	7615400218110	7522818	TASKI swingo XP-R	3628	5X3848150F000100	GBRCH03
23.01.2018 14:15:55	7615400224418		Swingobot 2000	229	5X2635010A000600	INTELLIBOT
24.01.2018 07:49:24	7615400224425		Swingobot 2000	230	5X2635020E001800	INTELLIBOT
24.01.2018 07:57:40	7615400202737	7516829	TASKI swingo 1255 B Power	59658	5X26350214001700	GBRCH03
24.01.2018 09:06:33	7615400202737	7516829	TASKI swingo 1255 B Power	59659	5X38481917000800	GBRCH03
24.01.2018 09:14:04	7615400202737	7516829	TASKI swingo 1255 B Power	59660	5X2635010A000100	GBRCH03
24.01.2018 09:14:46	7615400218110	7522818	TASKI swingo XP-R	3630	5X38481913000800	GBRCH03
24.01.2018 09:20:51	7615400202737	7516829	TASKI swingo 1255 B Power	59661	5X38481504000600	GBRCH03
24.01.2018 09:25:26	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	59205	5X26350913001000	FIN
24.01.2018 09:27:09	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	59203	5X2635050A001000	FIN
24.01.2018 09:28:48	7615400202737	7516829	TASKI swingo 1255 B Power	59662	5X38481912000900	GBRCH03
24.01.2018 10:21:38	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59183	5X2634030C001700	FIN
24.01.2018 10:27:21	7615400202737	7516829	TASKI swingo 1255 B Power	59663	5X08500206000D00	GBRCH03
24.01.2018 10:33:12	7615400202737	7516829	TASKI swingo 1255 B Power	59664	5X38481014000500	GBRCH03
24.01.2018 10:41:02	7615400202737	7516829	TASKI swingo 1255 B Power	59665	5X26350209001800	GBRCH03
24.01.2018 10:45:55	7615400204069	7518366	TASKI swingo 455 B	27395	5X08500214000D00	GBRCH03
24.01.2018 10:48:10	7615400220397	7523529	TASKI swingo 955 B Power	59645	5X38481905000900	GBRCH03
24.01.2018 11:02:23	7615400218110	7522818	TASKI swingo XP-R	3631	5X26350113000300	GBRCH03
24.01.2018 11:03:24	7615400204069	7518366	TASKI swingo 455 B	27396	5X38481408001100	GBRCH03
24.01.2018 11:31:38	7615400220397	7523529	TASKI swingo 955 B Power	59646	5X2634030C001000	GBRCH03
24.01.2018 11:40:30	7615400220397	7523529	TASKI swingo 955 B Power	59647	5X26350101000700	GBRCH03
24.01.2018 11:47:07	7615400220397	7523529	TASKI swingo 955 B Power	59648	5X26350101000900	GBRCH03
24.01.2018 13:46:51	7615400204076	7518367	TASKI swingo 455 B BMS EURO	27569	5X38481513000800	MONTAGE
24.01.2018 13:48:08	7615400220397	7523529	TASKI swingo 955 B Power	59649	5X3848110C001700	GBRCH03
24.01.2018 13:56:42	7615400218110	7522818	TASKI swingo XP-R	3632	5X26350214001800	GBRCH03
24.01.2018 14:04:50	7615400202782	7516834	TASKI swingo 1255 B Power BMS EBU EURO	59335	5X3848150C000500	MONTAGE
24.01.2018 14:04:22	7615400204069	7518366	TASKI swingo 455 B	27397	5X3848190C000600	GBRCH03
24.01.2018 14:13:55	7615400204069	7518366	TASKI swingo 455 B	27398	5X26350210001300	GBRCH03
24.01.2018 14:26:39	7615400204069	7518366	TASKI swingo 455 B	27399	5X3848150F000200	GBRCH03
24.01.2018 14:33:19	7615400204069	7518366	TASKI swingo 455 B	27400	5X2635010F000900	GBRCH03
24.01.2018 14:41:01	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59417	5X26350119000900	MONTAGE
24.01.2018 14:43:57	7615400204069	7518366	TASKI swingo 455 B	27401	5X26350212001500	GBRCH03
24.01.2018 14:48:36	7615400224425		Swingobot 2000	231	5X26350106000100	INTELLIBOT
24.01.2018 14:49:42	7615400204069	7518366	TASKI swingo 455 B	27402	5X26350109000A00	GBRCH03
24.01.2018 15:20:43	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59414	5X38481509000300	MONTAGE
24.01.2018 15:56:30	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59415	5X38481506000200	MONTAGE
25.01.2018 06:16:45	7615400204069	7518366	TASKI swingo 455 B	27403	5W32491113000C00	GBRCH03
25.01.2018 06:29:01	7615400204069	7518366	TASKI swingo 455 B	27404	5X26350108000D00	GBRCH03
25.01.2018 07:04:56	7615400204069	7518366	TASKI swingo 455 B	27405	5X26350515000400	GBRCH03
25.01.2018 07:15:28	7615400204069	7518366	TASKI swingo 455 B	27406	5X38481515000700	GBRCH03
25.01.2018 08:27:48	7615400219674	7523409	TASKI swingo 2100µicro	3179	5X3848190F000500	GBRCH03
25.01.2018 09:11:59	7615400204076	7518367	TASKI swingo 455 B BMS EURO	27504	5X38481609001900	MONTAGE
25.01.2018 09:12:39	7615400202225	7515882	TASKI swingo 1650	11353	5X26350711000D00	GBRCH03
25.01.2018 09:41:25	7615400220397	7523529	TASKI swingo 955 B Power	59650	5X38481914000600	GBRCH03
25.01.2018 09:57:16	7615400220397	7523529	TASKI swingo 955 B Power	59651	5X38481915000800	GBRCH03
25.01.2018 10:04:04	7615400220397	7523529	TASKI swingo 955 B Power	59652	5X38481909000B00	GBRCH03
25.01.2018 10:37:36	7615400220397	7523529	TASKI swingo 955 B Power	59653	5X26350606000D00	GBRCH03
25.01.2018 11:44:05	7615400220397	7523529	TASKI swingo 955 B Power	59654	5X38481906001500	GBRCH03
25.01.2018 11:52:20	7615400220397	7523529	TASKI swingo 955 B Power	59655	5X38481910000600	GBRCH03
25.01.2018 13:09:44	7615400219674	7523409	TASKI swingo 2100µicro	3201	5X3848110B001700	GBRCH03
25.01.2018 13:36:19	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	3135	5X2635020B001900	MONTAGE
25.01.2018 13:35:54	7615400202225	7515882	TASKI swingo 1650	11354	5X38481902000800	GBRCH03
25.01.2018 14:19:01	7615400202225	7515882	TASKI swingo 1650	11355	5X38481919000800	GBRCH03
25.01.2018 15:09:45	7615400202225	7515882	TASKI swingo 1650	11356	5X38481911000700	GBRCH03
25.01.2018 15:26:09	7615400218110	7522818	TASKI swingo XP-R	3635	5X26350104000B00	GBRCH03
25.01.2018 15:32:28	7615400218110	7522818	TASKI swingo XP-R	3635	5X26350104000B00	GBRCH03
26.01.2018 08:11:04	7615400220397	7523529	TASKI swingo 955 B Power	59656	5X3848190F000900	GBRCH03
26.01.2018 08:26:22	7615400224425		Swingobot 2000	232	5X3848150E000800	INTELLIBOT
26.01.2018 09:08:41	7615400202676	7516823	TASKI swingo 755 B Economy	59636	5X26350217001400	GBRCH03
26.01.2018 09:23:00	7615400202676	7516823	TASKI swingo 755 B Economy	59637	5X26350108000B00	GBRCH03
26.01.2018 09:24:43	7615400218110	7522818	TASKI swingo XP-R	3637	5X3848190D000700	GBRCH03
26.01.2018 09:33:12	7615400202676	7516823	TASKI swingo 755 B Economy	59638	5U13161413000500	GBRCH03
26.01.2018 09:38:07	7615400202676	7516823	TASKI swingo 755 B Economy	59639	5X26350107000300	GBRCH03
26.01.2018 09:43:54	7615400204076	7518367	TASKI swingo 455 B BMS EURO	27573	5X26350105000D00	MONTAGE
26.01.2018 09:44:52	7615400202676	7516823	TASKI swingo 755 B Economy	59640	5X26350105000300	GBRCH03
26.01.2018 09:51:21	7615400202676	7516823	TASKI swingo 755 B Economy	59641	5X26350103000900	GBRCH03
26.01.2018 09:57:32	7615400204076	7518367	TASKI swingo 455 B BMS EURO	27575	5X2635010D000200	MONTAGE
26.01.2018 09:57:57	7615400202676	7516823	TASKI swingo 755 B Economy	59642	5X2635010B000800	GBRCH03
26.01.2018 11:17:00	7615400219674	7523409	TASKI swingo 2100µicro	3215	5X26350117000600	GBRCH03
26.01.2018 11:35:01	7615400218110	7522818	TASKI swingo XP-R	3638	5X38481907000200	GBRCH03
26.01.2018 11:38:53	7615400202676	7516823	TASKI swingo 755 B Economy	59643	5X26350212001400	GBRCH03
26.01.2018 11:45:08	7615400202676	7516823	TASKI swingo 755 B Economy	59644	5X3848100E000000	GBRCH03
26.01.2018 11:47:33	7615400224425		Swingobot 2000	233	5X3848150F000000	INTELLIBOT
29.01.2018 08:22:25	7615400202225	7515882	TASKI swingo 1650	11387	5X2635010F000700	GBRCH03
29.01.2018 09:20:24	7615400202225	7515882	TASKI swingo 1650	11388	5X26350207001500	GBRCH03
29.01.2018 09:22:08	7615400204069	7518366	TASKI swingo 455 B	27758	5X38481506000800	GBRCH03
29.01.2018 09:35:26	7615400204069	7518366	TASKI swingo 455 B	27759	5X38481512000000	GBRCH03
29.01.2018 09:50:44	7615400204069	7518366	TASKI swingo 455 B	27760	5X38481512000800	GBRCH03
29.01.2018 10:23:20	7615400204069	7518366	TASKI swingo 455 B	27761	5X38481008000600	GBRCH03
29.01.2018 10:30:45	7615400204069	7518366	TASKI swingo 455 B	27762	5X26350116000800	GBRCH03
29.01.2018 10:35:58	7615400204069	7518366	TASKI swingo 455 B	27763	5X26350116000A00	GBRCH03
29.01.2018 10:31:59	7615400218110	7522818	TASKI swingo XP-R	3640	5X38481014000B00	GBRCH03
29.01.2018 10:42:51	7615400204069	7518366	TASKI swingo 455 B	27764	5X38481011000600	GBRCH03
29.01.2018 10:48:36	7615400204069	7518366	TASKI swingo 455 B	27765	5X26350111000C00	GBRCH03
29.01.2018 11:18:38	7615400218110	7522818	TASKI swingo XP-R	3655	5X26350106000D00	GBRCH03
29.01.2018 11:21:54	7615400204069	7518366	TASKI swingo 455 B	27766	5X26350105000400	GBRCH03
29.01.2018 11:30:08	7615400204069	7518366	TASKI swingo 455 B	27767	5X26350208001400	GBRCH03
29.01.2018 13:40:34	7615400218110	7522818	TASKI swingo XP-R	3656	5X2635020D001500	GBRCH03
29.01.2018 13:42:11	7615400224425		Swingobot 2000	234	5X3848190C000900	INTELLIBOT
29.01.2018 14:17:58	7615400202225	7515882	TASKI swingo 1650	11389	5X3848160E001800	GBRCH03
29.01.2018 14:43:24	7615400202225	7515882	TASKI swingo 1650	11390	5X26350205001300	GBRCH03
29.01.2018 15:16:14	7615400204069	7518366	TASKI swingo 455 B	27768	5X2635010D000A00	GBRCH03
29.01.2018 15:23:05	7615400204069	7518366	TASKI swingo 455 B	27769	5X2635010B000B00	GBRCH03
29.01.2018 15:31:20	7615400204069	7518366	TASKI swingo 455 B	27770	5X26350117000900	GBRCH03
29.01.2018 15:41:30	7615400204069	7518366	TASKI swingo 455 B	27771	5X2635010D000500	GBRCH03
29.01.2018 15:41:11	7615400202225	7515882	TASKI swingo 1650	11391	5X2635011A000C00	GBRCH03
30.01.2018 06:14:03	7615400204069	7518366	TASKI swingo 455 B	27772	5X26350119000700	GBRCH03
30.01.2018 06:26:36	7615400204069	7518366	TASKI swingo 455 B	27773	5X26350111000A00	GBRCH03
30.01.2018 06:33:53	7615400204069	7518366	TASKI swingo 455 B	27774	5X26350108000100	GBRCH03
30.01.2018 06:44:22	7615400204069	7518366	TASKI swingo 455 B	27775	5X26350215001300	GBRCH03
30.01.2018 07:02:17	7615400224418		Swingobot 2000	235	5X3848190E000800	INTELLIBOT
30.01.2018 07:02:20	7615400202225	7515882	TASKI swingo 1650	11392	5X38481512000300	GBRCH03
30.01.2018 07:10:12	7615400204069	7518366	TASKI swingo 455 B	27776	5X2635010D000800	GBRCH03
30.01.2018 09:37:57	7615400218110	7522818	TASKI swingo XP-R	3659	5X26350203001300	GBRCH03
30.01.2018 09:42:53	7615400224418		Swingobot 2000	236	5X26350918001200	INTELLIBOT
30.01.2018 10:58:10	7615400202225	7515882	TASKI swingo 1650	11393	5X38481512000400	GBRCH03
30.01.2018 11:24:16	7615400202225	7515882	TASKI swingo 1650	11394	5X26350207001400	GBRCH03
30.01.2018 12:56:02	7615400218110	7522818	TASKI swingo XP-R	3660	5X2635020B001300	GBRCH03
30.01.2018 15:54:30	7615400202225	7515882	TASKI swingo 1650	11396	5X38481015000600	GBRCH03
30.01.2018 16:16:08	7615400202225	7515882	TASKI swingo 1650	11397	5X38481013000600	GBRCH03
31.01.2018 06:45:43	7615400202676	7516823	TASKI swingo 755 B Economy	60171	5X26350213001300	GBRCH03
31.01.2018 07:52:00	7615400224418		Swingobot 2000	237	5X26350115000A00	INTELLIBOT
31.01.2018 07:59:24	7615400202676	7516823	TASKI swingo 755 B Economy	60172	5X2635070A001300	GBRCH03
31.01.2018 08:06:08	7615400202676	7516823	TASKI swingo 755 B Economy	60173	5X2635060F001300	GBRCH03
31.01.2018 08:13:25	7615400202676	7516823	TASKI swingo 755 B Economy	60174	5X26350111000200	GBRCH03
31.01.2018 08:32:10	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	59222	5X2635070B000600	FIN
31.01.2018 09:01:59	7615400202676	7516823	TASKI swingo 755 B Economy	60176	5X38481518000400	GBRCH03
31.01.2018 09:29:56	7615400202676	7516823	TASKI swingo 755 B Economy	60177	5X26350112000900	GBRCH03
31.01.2018 09:38:40	7615400202676	7516823	TASKI swingo 755 B Economy	60178	5X2635011A000900	GBRCH03
31.01.2018 10:37:30	7615400202737	7516829	TASKI swingo 1255 B Power	60184	5X26350106000C00	GBRCH03
31.01.2018 10:47:58	7615400202737	7516829	TASKI swingo 1255 B Power	60185	5X2635051B000D00	GBRCH03
31.01.2018 10:58:06	7615400202676	7516823	TASKI swingo 755 B Economy	60179	5X2635010D000400	GBRCH03
31.01.2018 11:18:42	7615400224418		Swingobot 2000	238	5X38481907001500	INTELLIBOT
31.01.2018 11:19:29	7615400202676	7516823	TASKI swingo 755 B Economy	60180	5X38481514000500	GBRCH03
31.01.2018 11:27:41	7615400202676	7516823	TASKI swingo 755 B Economy	60181	5X2635070B000000	GBRCH03
31.01.2018 11:34:02	7615400218110	7522818	TASKI swingo XP-R	3664	5X26350109000800	GBRCH03
31.01.2018 12:18:45	7615400202676	7516823	TASKI swingo 755 B Economy	60182	5X26350210001400	GBRCH03
31.01.2018 12:33:53	7615400202676	7516823	TASKI swingo 755 B Economy	60183	5X3848150A000500	GBRCH03
31.01.2018 14:01:01	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	44333	5X38481514000600	FIN
31.01.2018 14:04:07	7615400202225	7515882	TASKI swingo 1650	11398	5X38481508000300	GBRCH03
31.01.2018 14:46:38	7615400202737	7516829	TASKI swingo 1255 B Power	60186	5X26350109000C00	GBRCH03
31.01.2018 14:50:06	7615400202225	7515882	TASKI swingo 1650	11399	5X26350519000600	GBRCH03
31.01.2018 14:53:47	7615400202737	7516829	TASKI swingo 1255 B Power	60187	5X26350114000400	GBRCH03
31.01.2018 15:00:34	7615400202737	7516829	TASKI swingo 1255 B Power	60188	5X2635020E001700	GBRCH03
31.01.2018 15:07:35	7615400202737	7516829	TASKI swingo 1255 B Power	60189	5X2635010C000200	GBRCH03
31.01.2018 15:29:52	7615400202737	7516829	TASKI swingo 1255 B Power	60190	5X2635010B000100	GBRCH03
01.02.2018 08:10:42	7615400220397	7523529	TASKI swingo 955 B Power	60191	5X26350116000B00	GBRCH03
01.02.2018 08:17:24	7615400220397	7523529	TASKI swingo 955 B Power	60192	5X26350213001600	GBRCH03
01.02.2018 08:24:25	7615400220397	7523529	TASKI swingo 955 B Power	60193	5X2635010B000300	GBRCH03
01.02.2018 08:33:06	7615400220397	7523529	TASKI swingo 955 B Power	60194	5X26350211001600	GBRCH03
01.02.2018 08:39:08	7615400220397	7523529	TASKI swingo 955 B Power	60195	5X2635010E000600	GBRCH03
01.02.2018 09:27:50	7615400220397	7523529	TASKI swingo 955 B Power	60196	5X3848150A000100	GBRCH03
01.02.2018 10:50:24	7615400218110	7522818	TASKI swingo XP-R	3667	5X26350305000600	GBRCH03
01.02.2018 11:30:27	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3650	5X26350115000500	MONTAGE
01.02.2018 13:22:32	7615400218110	7522818	TASKI swingo XP-R	3668	5X26350112000100	GBRCH03
01.02.2018 14:05:51	7615400218110	7522818	TASKI swingo XP-R	3669	5X26350A17000C00	GBRCH03
02.02.2018 06:16:54	7615400220397	7523529	TASKI swingo 955 B Power	60197	5X26350516000600	GBRCH03
02.02.2018 06:24:26	7615400220397	7523529	TASKI swingo 955 B Power	60198	5X26350110000400	GBRCH03
02.02.2018 06:32:01	7615400220397	7523529	TASKI swingo 955 B Power	60199	5X3848150D000200	GBRCH03
02.02.2018 06:37:44	7615400220397	7523529	TASKI swingo 955 B Power	60200	5X26350204001500	GBRCH03
02.02.2018 06:45:36	7615400220397	7523529	TASKI swingo 955 B Power	60201	5X3848100F000500	GBRCH03
02.02.2018 06:52:52	7615400220397	7523529	TASKI swingo 955 B Power	60202	5X3848150C000800	GBRCH03
02.02.2018 07:15:21	7615400220397	7523529	TASKI swingo 955 B Power	60203	5X26350216001500	GBRCH03
02.02.2018 07:48:34	7615400224418		Swingobot 2000	240	5X38481505000400	INTELLIBOT
02.02.2018 09:23:15	7615400218110	7522818	TASKI swingo XP-R	3670	5X26350A1A001100	GBRCH03
02.02.2018 12:54:43	7615400224418		Swingobot 2000	239	5X2635010B000700	INTELLIBOT
02.02.2018 13:35:57	7615400218110	7522818	TASKI swingo XP-R	3672	5X0850020B001600	GBRCH03
02.02.2018 13:41:52	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	59600	5X26350207001300	MONTAGE
02.02.2018 14:39:47	7615400218110	7522818	TASKI swingo XP-R	3673	5X26350919000800	GBRCH03
02.02.2018 15:02:34	7615400202782	7516834	TASKI swingo 1255 B Power BMS EBU EURO	59842	5X26350507000B00	MONTAGE
02.02.2018 15:16:04	7615400224418		Swingobot 2000	241	5X08500212000300	INTELLIBOT
05.02.2018 06:29:42	7615400220397	7523529	TASKI swingo 955 B Power	60204	5X2635010D000600	GBRCH03
05.02.2018 06:42:12	7615400220397	7523529	TASKI swingo 955 B Power	60219	5X3848150E000500	GBRCH03
05.02.2018 06:49:48	7615400220397	7523529	TASKI swingo 955 B Power	60220	5X26350118000C00	GBRCH03
05.02.2018 06:58:41	7615400220397	7523529	TASKI swingo 955 B Power	60221	5X26350109000300	GBRCH03
05.02.2018 07:56:51	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59410	5X2635010D000700	FIN
05.02.2018 08:34:48	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	59406	5X26350102000900	FIN
05.02.2018 09:10:59	7615400220397	7523529	TASKI swingo 955 B Power	60223	5X26350117000B00	GBRCH03
05.02.2018 09:12:05	7615400224418		Swingobot 2000	242	5X26350115000600	INTELLIBOT
05.02.2018 09:17:17	7615400220397	7523529	TASKI swingo 955 B Power	60224	5X2635020B001500	GBRCH03
05.02.2018 09:26:12	7615400220397	7523529	TASKI swingo 955 B Power	60225	5X3848150A000300	GBRCH03
05.02.2018 09:33:58	7615400220397	7523529	TASKI swingo 955 B Power	60226	5X2635010C000000	GBRCH03
05.02.2018 09:40:29	7615400220397	7523529	TASKI swingo 955 B Power	60227	5X2635020F001700	GBRCH03
05.02.2018 10:07:56	7615400218110	7522818	TASKI swingo XP-R	3675	5X2635010A000900	GBRCH03
05.02.2018 10:37:02	7615400220397	7523529	TASKI swingo 955 B Power	60228	5X2635010D000900	GBRCH03
05.02.2018 11:30:06	7615400218110	7522818	TASKI swingo XP-R	3676	5X26350215001600	GBRCH03
05.02.2018 11:32:20	7615400502721	8004740	TASKI swingo 2500	12470	5X38481117001500	FIN
05.02.2018 13:21:07	7615400502721	8004740	TASKI swingo 2500	12481	5X38481516000500	FIN
05.02.2018 13:36:19	7615400218110	7522818	TASKI swingo XP-R	3677	5X08500203001100	GBRCH03
